Country,Year,Life_Expectancy,Adult_Mortality,Infant_Deaths,Alcohol,Percentage_Expenditure,Bmi,Under-Five_Deaths,Polio,Total_Expenditure,Diphtheria,Hiv/Aids,Thinness__1-19_Years,Thinness_5-9_Years,Income_Composition_Of_Resources,Schooling,Status_num,LifeExp_Category,Polio_Binned
57,2014,89.0,78.0,0,8.8,6164.455402,61.7,0,98.0,9.68,98.0,0.1,0.9,0.8,0.89,17.0,0,2,4
57,2013,87.0,79.0,0,8.97,6115.496624,61.4,0,98.0,9.55,98.0,0.1,0.9,0.8,0.887,17.0,0,2,4
57,2012,84.0,82.0,0,9.24,5889.012536,61.0,0,99.0,9.3,99.0,0.1,0.9,0.8,0.884,17.0,0,2,4
57,2011,83.0,86.0,0,9.81,71.01620838,6.6,0,99.0,9.1,99.0,0.1,0.9,0.8,0.878,16.9,0,2,4
57,2010,79.9,89.0,0,9.72,591.6691405,6.2,0,99.0,9.5,99.0,0.1,0.9,0.8,0.874,16.8,0,1,4
57,2009,79.7,91.0,0,9.96,579.7384368,59.8,0,99.0,9.2,99.0,0.1,0.9,0.8,0.878,17.0,0,1,4
57,2008,79.6,94.0,0,10.26,678.88112,59.4,0,97.0,8.35,99.0,0.1,0.9,0.8,0.876,17.1,0,1,4
57,2007,79.3,96.0,0,10.45,6147.1323,59.0,0,97.0,8.9,99.0,0.1,0.9,0.8,0.873,17.2,0,1,4
57,2006,79.2,96.0,0,10.15,524.7775227,58.6,0,97.0,8.38,97.0,0.1,0.9,0.8,0.869,17.2,0,1,4
57,2005,78.9,11.0,0,9.95,4816.589613,58.1,0,97.0,8.43,97.0,0.1,0.9,0.8,0.864,17.1,0,1,4
57,2004,78.7,12.0,0,9.89,4508.806185,57.6,0,96.0,8.21,98.0,0.1,0.9,0.8,0.869,18.3,0,1,4
57,2003,78.4,98.0,0,9.31,3869.026302,57.1,0,96.0,8.15,98.0,0.1,0.9,0.8,0.866,18.1,0,1,4
57,2002,78.1,98.0,0,9.25,3099.357319,56.6,0,95.0,7.81,98.0,0.1,0.9,0.8,0.863,18.0,0,1,4
57,2001,78.0,1.0,0,8.94,2775.33544,56.1,0,95.0,7.43,98.0,0.1,0.9,0.8,0.856,17.7,0,1,4
57,2000,77.5,15.0,0,8.59,397.7533689,55.5,0,96.0,7.22,99.0,0.1,0.9,0.9,0.847,17.3,0,1,4
58,2015,82.4,78.0,2,3.755,0.0,62.5,3,98.0,5.755,98.0,0.1,0.7,0.6,0.894,16.3,0,2,4
58,2014,82.2,79.0,3,11.5,6739.677606,62.0,3,98.0,11.54,98.0,0.1,0.6,0.6,0.89,16.2,0,2,4
58,2013,82.0,81.0,3,11.1,6646.953935,61.6,3,99.0,11.56,99.0,0.1,0.6,0.6,0.887,16.2,0,2,4
58,2012,81.5,83.0,3,11.5,751.3793553,61.1,3,99.0,11.44,99.0,0.1,0.6,0.6,0.885,16.1,0,2,4
58,2011,81.7,83.0,3,11.8,683.9190568,6.6,3,99.0,11.33,99.0,0.1,0.6,0.6,0.882,16.1,0,2,4
58,2010,81.3,86.0,3,11.7,72.8001211,6.1,3,99.0,11.2,99.0,0.1,0.6,0.6,0.879,16.0,0,2,4
58,2009,81.1,88.0,3,11.8,6415.35735,59.6,3,98.0,11.28,98.0,0.1,0.6,0.6,0.879,16.0,0,2,4
58,2008,89.0,88.0,3,11.9,7002.785925,59.1,3,98.0,1.57,98.0,0.1,0.6,0.6,0.877,16.1,0,2,4
58,2007,89.0,89.0,3,12.2,64.73714894,58.6,3,99.0,1.45,98.0,0.1,0.6,0.6,0.873,16.1,0,2,4
58,2006,86.0,92.0,3,12.4,5689.991931,58.0,4,99.0,1.53,99.0,0.1,0.6,0.6,0.87,16.1,0,2,4
58,2005,81.0,93.0,3,12.2,5451.701225,57.5,4,98.0,1.6,98.0,0.1,0.6,0.6,0.86,15.5,0,2,4
58,2004,82.0,94.0,3,13.18,5291.234786,57.0,4,99.0,1.53,98.0,0.1,0.6,0.6,0.857,15.5,0,2,4
58,2003,79.3,99.0,3,13.49,4572.441963,56.4,4,96.0,1.43,97.0,0.1,0.6,0.6,0.852,15.4,0,1,4
58,2002,79.2,11.0,3,13.78,3779.655273,55.8,4,97.0,1.22,97.0,0.1,0.7,0.6,0.851,15.5,0,1,4
58,2001,79.0,13.0,3,13.89,3451.185079,55.2,4,98.0,9.89,97.0,0.1,0.7,0.6,0.849,15.6,0,1,4
58,2000,78.8,13.0,3,13.63,3410.284431,54.6,4,98.0,9.77,97.0,0.1,0.7,0.6,0.844,15.7,0,1,4
59,2015,66.0,229.0,2,3.755,0.0,36.3,3,79.0,5.755,8.0,2.7,6.1,5.9,0.694,12.6,0,1,2
59,2014,65.5,237.0,2,0.01,715.2816939,35.8,3,68.0,3.44,7.0,2.8,6.1,6.0,0.687,12.6,0,1,2
59,2013,64.6,255.0,2,8.86,154.8758879,35.2,3,77.0,3.98,79.0,3.7,6.2,6.1,0.678,12.5,0,1,2
59,2012,63.5,276.0,2,8.3,805.3925284,34.6,3,8.0,3.13,82.0,4.9,6.3,6.2,0.669,12.5,0,1,0
59,2011,62.8,289.0,2,8.9,133.5223672,34.1,3,75.0,3.12,75.0,6.0,6.4,6.3,0.664,12.5,0,1,2
59,2010,62.3,294.0,2,8.85,145.318282,33.5,3,68.0,3.41,67.0,7.0,6.5,6.4,0.66,12.5,0,1,2
59,2009,61.7,31.0,2,8.64,52.31086276,33.0,3,74.0,3.43,76.0,8.0,6.7,6.5,0.652,12.4,0,1,2
59,2008,61.6,298.0,2,8.75,11.05422474,32.4,3,81.0,2.54,82.0,8.9,6.8,6.6,0.651,12.4,0,1,4
59,2007,61.6,291.0,2,9.02,545.4389573,31.9,3,78.0,2.86,81.0,10.0,6.9,6.8,0.645,12.4,0,1,2
59,2006,61.4,288.0,2,8.01,40.53719812,31.4,3,44.0,2.88,45.0,10.7,7.1,6.9,0.646,12.4,0,1,1
59,2005,65.0,37.0,2,7.72,353.2438029,3.8,3,44.0,2.76,45.0,10.9,7.2,7.1,0.64,12.4,0,1,1
59,2004,59.7,322.0,2,8.13,443.4750634,3.3,3,44.0,3.26,45.0,11.1,7.4,7.2,0.64,12.3,0,0,1
59,2003,59.7,32.0,2,6.47,352.232365,29.8,3,44.0,3.48,45.0,11.0,7.5,7.4,0.638,12.3,0,0,1
59,2002,59.7,315.0,2,8.34,22.69039905,29.2,3,44.0,3.22,45.0,10.7,7.7,7.5,0.636,12.3,0,0,1
59,2001,59.8,37.0,2,9.29,183.6980778,28.7,3,44.0,3.23,45.0,10.1,7.8,7.7,0.633,12.3,0,0,1
59,2000,61.0,296.0,2,8.87,218.1727473,28.1,3,44.0,2.89,45.0,9.5,8.0,7.8,0.637,12.2,0,1,1
60,2015,61.1,262.0,3,3.755,0.0,27.3,5,96.0,5.755,97.0,1.7,7.3,7.2,0.45,8.9,0,1,4
60,2014,68.0,266.0,3,0.01,0.0,26.7,5,97.0,7.34,96.0,1.7,7.5,7.3,0.449,8.9,0,1,4
60,2013,66.0,266.0,3,0.01,0.0,26.0,5,96.0,6.49,97.0,1.6,7.6,7.5,0.445,8.9,0,1,4
60,2012,62.0,269.0,3,0.01,0.0,25.4,5,98.0,6.12,98.0,1.4,7.8,7.7,0.44,8.8,0,1,4
60,2011,59.8,277.0,3,3.41,0.0,24.8,5,95.0,6.24,96.0,1.8,8.0,7.9,0.441,8.7,0,0,4
60,2010,59.3,284.0,3,3.48,0.0,24.1,6,97.0,5.75,97.0,2.1,8.2,8.1,0.439,8.8,0,0,4
60,2009,59.0,286.0,3,2.99,0.0,23.5,6,97.0,5.85,98.0,2.7,8.4,8.3,0.434,8.9,0,0,4
60,2008,58.7,287.0,3,2.79,0.0,22.8,6,96.0,5.95,96.0,3.0,8.6,8.5,0.426,8.6,0,0,4
60,2007,58.5,288.0,3,2.64,0.0,22.2,6,94.0,5.76,95.0,3.1,8.8,8.7,0.42,8.4,0,0,4
60,2006,58.2,288.0,3,2.93,0.0,21.5,6,94.0,5.52,95.0,3.0,9.0,8.9,0.415,8.1,0,0,4
60,2005,57.7,294.0,3,2.26,0.0,2.9,6,94.0,4.97,95.0,3.0,9.2,9.1,0.412,7.8,0,0,4
60,2004,57.3,296.0,3,2.51,0.0,2.3,6,88.0,4.35,87.0,2.9,9.4,9.3,0.404,7.6,0,0,4
60,2003,57.0,297.0,3,2.47,0.0,19.7,6,87.0,4.22,87.0,2.7,9.6,9.6,0.395,7.3,0,0,4
60,2002,56.6,298.0,3,2.08,0.0,19.1,6,86.0,3.75,87.0,2.5,9.8,9.8,0.392,7.0,0,0,4
60,2001,56.3,3.0,3,2.25,0.0,18.5,6,85.0,3.71,87.0,2.3,1.0,1.0,0.384,6.8,0,0,4
60,2000,55.9,33.0,3,2.18,0.0,18.0,6,84.0,3.61,8.0,2.0,1.2,1.2,0.377,6.5,0,0,4
61,2015,74.4,129.0,1,3.755,0.0,56.2,1,91.0,5.755,94.0,0.1,2.7,2.8,0.768,13.9,0,1,4
61,2014,74.5,125.0,1,6.13,221.482875,55.3,1,91.0,7.42,91.0,0.1,2.7,2.8,0.759,13.5,0,1,4
61,2013,74.5,128.0,1,5.91,180.3787034,54.4,1,94.0,7.25,93.0,0.1,2.7,2.8,0.755,13.5,0,1,4
61,2012,74.2,13.0,1,7.71,158.2576025,53.6,1,93.0,8.57,92.0,0.1,2.6,2.8,0.749,13.4,0,1,4
61,2011,73.9,127.0,1,8.14,198.94876,52.8,1,88.0,9.38,94.0,0.1,2.6,2.8,0.742,13.3,0,1,4
61,2010,73.8,132.0,1,7.24,194.1732658,52.0,1,88.0,1.5,92.0,0.1,2.6,2.8,0.738,13.3,0,1,4
61,2009,73.2,133.0,1,6.66,18.5314303,51.3,1,93.0,1.19,88.0,0.1,2.6,2.8,0.734,12.8,0,1,4
61,2008,73.9,128.0,1,7.17,151.762567,5.5,1,9.0,8.99,92.0,0.1,2.6,2.8,0.735,13.1,0,1,0
61,2007,74.4,12.0,1,8.65,106.164686,49.9,1,88.0,8.17,98.0,0.1,2.7,2.9,0.722,12.5,0,1,4
61,2006,73.9,126.0,1,6.18,110.1138286,49.2,1,89.0,8.39,88.0,0.1,2.7,2.9,0.714,12.6,0,1,4
61,2005,73.9,128.0,1,4.7,9.444875415,48.6,1,82.0,8.6,82.0,0.1,2.8,2.9,0.703,12.2,0,1,4
61,2004,72.3,134.0,1,3.74,7.132564768,48.1,1,66.0,8.53,78.0,0.1,2.8,3.0,0.694,12.0,0,1,2
61,2003,72.7,132.0,1,3.36,70.54185252,47.5,2,74.0,8.49,75.0,0.1,2.9,3.0,0.684,11.8,0,1,2
61,2002,71.7,142.0,2,2.72,60.55818291,47.0,2,89.0,8.72,84.0,0.1,2.9,3.0,0.677,11.8,0,1,4
61,2001,73.0,121.0,2,2.76,57.10318825,46.5,2,83.0,7.82,87.0,0.1,3.0,3.1,0.673,11.7,0,1,4
61,2000,71.8,129.0,2,3.28,47.81704183,46.0,2,81.0,6.94,8.0,0.1,3.1,3.1,0.0,11.4,0,1,4
62,2015,81.0,68.0,2,3.755,0.0,62.3,3,94.0,5.755,95.0,0.1,1.1,1.1,0.924,17.1,1,2,4
62,2014,89.0,69.0,2,11.03,941.7562909,61.9,3,94.0,11.3,95.0,0.1,1.1,1.1,0.92,17.0,1,2,4
62,2013,86.0,71.0,2,10.94,895.8779503,61.4,3,94.0,11.16,95.0,0.1,1.1,1.1,0.919,16.9,1,2,4
62,2012,86.0,71.0,2,11.18,839.91332,6.9,3,94.0,1.99,95.0,0.1,1.1,1.1,0.916,16.9,1,2,4
62,2011,85.0,74.0,2,11.2,869.790735,6.4,3,94.0,1.93,95.0,0.1,1.1,1.1,0.912,16.8,1,2,4
62,2010,81.0,76.0,2,11.2,7584.078579,59.9,3,94.0,11.25,95.0,0.1,1.1,1.1,0.907,16.7,1,2,4
62,2009,80.0,79.0,2,11.22,7641.270645,59.5,3,95.0,11.4,96.0,0.1,1.1,1.1,0.906,16.7,1,1,4
62,2008,79.9,8.0,2,11.36,8285.264655,59.0,3,95.0,1.39,96.0,0.1,1.1,1.1,0.903,16.6,1,1,4
62,2007,79.8,82.0,3,11.5,7777.556353,58.5,3,95.0,1.18,96.0,0.1,1.1,1.1,0.898,16.6,1,1,4
62,2006,79.6,84.0,3,11.76,6407.535954,58.0,3,94.0,1.34,96.0,0.1,1.1,1.1,0.892,16.5,1,1,4
62,2005,79.2,85.0,3,11.67,6012.92584,57.6,3,95.0,1.52,96.0,0.1,1.1,1.1,0.884,16.4,1,1,4
62,2004,79.1,86.0,3,11.83,5842.374765,57.1,3,96.0,1.37,96.0,0.1,1.1,1.1,0.877,16.4,1,1,4
62,2003,78.5,9.0,3,11.92,582.6157028,56.6,4,96.0,1.62,97.0,0.1,1.1,1.1,0.872,16.3,1,1,4
62,2002,78.4,91.0,3,12.25,437.1059663,56.1,4,97.0,1.4,93.0,0.1,1.2,1.1,0.867,16.3,1,1,4
62,2001,78.3,92.0,3,12.46,4057.637383,55.6,4,96.0,1.15,93.0,0.1,1.2,1.1,0.86,16.2,1,1,4
62,2000,78.0,95.0,3,12.91,4238.540035,55.1,4,94.0,1.1,9.0,0.1,1.2,1.2,0.855,16.2,1,1,4
63,2015,62.4,249.0,37,3.755,0.0,28.6,52,88.0,5.755,88.0,0.7,6.2,6.1,0.575,11.4,0,1,4
63,2014,62.1,253.0,37,0.01,97.67794571,28.0,54,93.0,3.56,98.0,0.8,6.4,6.3,0.576,11.7,0,1,4
63,2013,61.9,254.0,38,0.01,28.66897829,27.3,55,91.0,4.63,9.0,0.9,6.6,6.4,0.57,11.5,0,1,4
63,2012,61.6,257.0,39,0.01,151.899429,26.7,56,91.0,4.79,92.0,0.9,6.7,6.6,0.563,11.2,0,1,4
63,2011,61.2,263.0,40,1.64,225.2219474,26.1,58,91.0,4.81,91.0,1.3,6.9,6.8,0.554,10.9,0,1,4
63,2010,69.0,267.0,40,1.69,195.9824626,25.5,59,94.0,5.33,94.0,1.9,7.1,7.0,0.547,10.5,0,1,4
63,2009,66.0,271.0,41,1.76,30.72290501,24.9,60,94.0,5.17,94.0,2.1,7.3,7.2,0.542,10.4,0,1,4
63,2008,63.0,275.0,41,1.78,161.0106435,24.2,61,92.0,4.85,93.0,2.2,7.5,7.4,0.53,9.8,0,1,4
63,2007,59.9,28.0,41,1.25,3.181373629,23.6,61,94.0,5.3,94.0,2.6,7.7,7.6,0.519,9.1,0,0,4
63,2006,59.4,288.0,41,1.7,129.0263364,23.0,62,84.0,4.64,84.0,2.9,7.9,7.9,0.51,8.7,0,0,4
63,2005,58.9,296.0,41,1.5,78.71123825,22.4,62,85.0,4.51,84.0,3.1,8.1,8.1,0.499,8.1,0,0,4
63,2004,58.3,34.0,41,1.46,53.23775977,21.8,62,81.0,3.96,8.0,3.2,8.4,8.3,0.491,7.7,0,0,4
63,2003,57.9,38.0,41,1.53,31.09435342,21.2,63,8.0,3.12,8.0,3.4,8.6,8.5,0.489,7.9,0,0,0
63,2002,57.6,31.0,42,1.6,3.336437969,2.7,63,8.0,3.7,78.0,3.5,8.8,8.8,0.484,7.6,0,0,0
63,2001,57.4,39.0,42,1.49,25.55981288,2.1,64,81.0,3.56,79.0,3.5,9.0,9.0,0.485,8.0,0,0,4
63,2000,57.2,38.0,43,1.6,20.65432873,19.5,65,88.0,3.0,88.0,3.6,9.2,9.2,0.48,7.7,0,0,4
64,2015,81.0,72.0,0,3.755,0.0,66.5,0,99.0,5.755,99.0,0.1,0.8,0.7,0.865,17.2,0,2,4
64,2014,88.0,73.0,0,7.53,2163.043414,66.0,0,99.0,8.8,99.0,0.1,0.8,0.7,0.862,17.2,0,2,4
64,2013,86.0,74.0,0,7.46,2183.106986,65.4,0,99.0,9.26,99.0,0.1,0.8,0.7,0.86,17.1,0,2,4
64,2012,84.0,76.0,0,8.2,2528.992935,64.9,0,99.0,9.24,99.0,0.1,0.8,0.7,0.858,16.8,0,2,4
64,2011,85.0,76.0,0,8.02,3192.887363,64.3,0,99.0,9.77,99.0,0.1,0.8,0.7,0.86,16.7,0,2,4
64,2010,83.0,76.0,0,9.0,3189.754439,63.7,0,99.0,9.18,99.0,0.1,0.8,0.7,0.859,16.4,0,2,4
64,2009,80.0,78.0,0,9.08,372.6854142,63.1,0,99.0,9.76,99.0,0.1,0.8,0.7,0.857,16.2,0,1,4
64,2008,79.9,77.0,0,9.51,3682.88717,62.4,0,99.0,9.76,99.0,0.1,0.8,0.7,0.853,15.9,0,1,4
64,2007,79.4,8.0,0,9.67,3632.243121,61.8,0,99.0,9.41,99.0,0.1,0.8,0.7,0.855,16.4,0,1,4
64,2006,79.7,77.0,0,9.42,318.5806628,61.2,1,98.0,9.34,98.0,0.1,0.8,0.7,0.85,16.3,0,1,4
64,2005,79.3,81.0,0,9.95,2785.139364,6.5,1,96.0,9.36,96.0,0.1,0.8,0.7,0.839,15.6,0,1,4
64,2004,79.2,81.0,0,9.56,287.6124519,59.9,1,95.0,8.3,95.0,0.1,0.8,0.8,0.83,15.3,0,1,4
64,2003,79.1,81.0,0,9.46,2124.921517,59.2,1,93.0,8.61,94.0,0.1,0.8,0.8,0.823,15.2,0,1,4
64,2002,79.0,81.0,1,8.09,160.8897265,58.6,1,92.0,8.72,92.0,0.1,0.8,0.8,0.811,14.6,0,1,4
64,2001,78.7,83.0,1,8.62,1403.022211,58.0,1,9.0,8.47,91.0,0.1,0.9,0.8,0.801,14.2,0,1,0
64,2000,78.2,84.0,1,8.48,122.1823517,57.4,1,89.0,7.6,89.0,0.1,0.9,0.8,0.794,13.9,0,1,4
65,2015,73.6,142.0,0,3.755,0.0,48.4,0,99.0,5.755,92.0,0.1,3.8,3.8,0.751,15.8,0,1,4
65,2014,73.5,143.0,0,8.42,789.2764615,47.4,0,81.0,6.1,97.0,0.1,3.8,3.8,0.749,15.8,0,1,4
65,2013,73.3,144.0,0,8.25,780.4459281,46.5,0,98.0,6.15,97.0,0.1,3.8,3.8,0.746,15.8,0,1,4
65,2012,73.1,146.0,0,8.07,865.9999782,45.6,0,98.0,6.36,97.0,0.1,3.8,3.8,0.744,15.8,0,1,4
65,2011,72.9,15.0,0,7.84,11.56715633,44.7,0,95.0,6.35,95.0,0.1,3.8,3.8,0.741,15.8,0,1,4
65,2010,72.6,154.0,0,7.91,145.8401998,43.9,0,94.0,6.41,97.0,0.1,3.8,3.8,0.0,15.8,0,1,4
65,2009,72.4,158.0,0,8.42,146.4384488,43.1,0,99.0,6.24,99.0,0.1,3.8,3.8,0.0,15.6,0,1,4
65,2008,72.1,162.0,0,8.92,754.9597129,42.4,0,99.0,5.76,99.0,0.1,3.8,3.9,0.0,15.4,0,1,4
65,2007,71.9,164.0,0,9.06,95.19375921,41.8,0,96.0,5.88,96.0,0.1,3.9,3.9,0.0,15.3,0,1,4
65,2006,71.7,167.0,0,9.06,662.2663687,41.1,0,91.0,5.99,91.0,0.1,3.9,3.9,0.0,15.1,0,1,4
65,2005,71.5,169.0,0,8.8,119.5548694,4.5,0,99.0,5.5,99.0,0.1,3.9,4.0,0.0,14.9,0,1,4
65,2004,73.0,187.0,0,8.43,100.965873,39.9,0,84.0,5.24,83.0,0.1,4.0,4.0,0.0,14.8,0,1,4
65,2003,71.1,173.0,0,9.75,77.9454329,39.4,0,98.0,5.89,97.0,0.1,4.0,4.1,0.0,14.6,0,1,4
65,2002,79.0,176.0,0,10.71,513.3465408,38.8,0,98.0,6.67,98.0,0.1,4.1,4.1,0.0,14.4,0,1,4
65,2001,77.0,178.0,0,9.61,81.11355954,38.2,0,96.0,7.67,96.0,0.1,4.2,4.2,0.0,14.3,0,1,4
65,2000,74.0,182.0,0,9.4,676.5453878,37.7,0,97.0,6.62,97.0,0.1,4.3,4.2,0.0,14.1,0,1,4
66,2015,71.9,186.0,10,3.755,0.0,5.6,12,9.0,5.755,74.0,0.4,1.2,1.2,0.637,10.7,0,1,0
66,2014,71.7,187.0,10,1.88,657.5282797,49.9,13,65.0,6.2,73.0,0.4,1.2,1.2,0.614,10.7,0,1,2
66,2013,71.4,189.0,11,1.93,582.1469583,49.3,13,84.0,6.3,85.0,0.4,1.2,1.2,0.611,10.7,0,1,4
66,2012,71.3,189.0,11,2.02,484.7187892,48.6,13,94.0,6.33,96.0,0.4,1.2,1.2,0.616,10.6,0,1,4
66,2011,71.1,193.0,11,2.16,457.7745845,47.9,14,88.0,6.28,88.0,0.4,1.2,1.2,0.609,10.5,0,1,4
66,2010,77.0,196.0,12,2.14,443.3248254,47.2,14,94.0,6.64,94.0,0.4,1.3,1.3,0.602,10.5,0,1,4
66,2009,76.0,198.0,12,2.14,445.4423371,46.5,15,92.0,6.79,92.0,0.4,1.3,1.3,0.596,10.4,0,1,4
66,2008,79.0,19.0,13,2.21,472.2234994,45.9,15,96.0,6.65,95.0,0.4,1.3,1.3,0.589,10.4,0,1,4
66,2007,75.0,192.0,13,2.4,380.9632429,45.2,16,85.0,6.86,85.0,0.4,1.3,1.3,0.578,10.1,0,1,4
66,2006,69.7,24.0,14,2.38,352.0244894,44.5,17,9.0,7.7,89.0,0.4,1.4,1.4,0.57,9.8,0,1,0
66,2005,69.2,28.0,14,2.35,41.50845637,43.8,18,87.0,6.79,87.0,0.4,1.4,1.4,0.567,9.6,0,1,4
66,2004,69.6,21.0,15,2.4,288.4016258,43.1,18,88.0,6.77,87.0,0.4,1.4,1.4,0.564,9.3,0,1,4
66,2003,69.4,24.0,15,2.45,249.3262948,42.4,19,84.0,6.88,84.0,0.4,1.4,1.4,0.56,9.0,0,1,4
66,2002,69.3,21.0,16,2.41,25.25040918,41.7,20,82.0,6.71,82.0,0.3,1.5,1.5,0.553,8.8,0,1,4
66,2001,68.4,211.0,16,2.53,225.0619956,41.1,20,78.0,6.76,77.0,0.3,1.5,1.5,0.546,8.5,0,1,2
66,2000,67.7,221.0,17,2.63,238.7369808,4.4,21,8.0,5.25,81.0,0.2,1.6,1.6,0.539,8.2,0,1,0
67,2015,59.0,284.0,26,3.755,0.0,23.3,40,42.0,5.755,54.0,0.5,7.3,7.3,0.414,8.8,0,0,1
67,2014,58.1,299.0,27,0.01,50.57976483,22.7,41,42.0,5.64,51.0,0.5,7.5,7.4,0.412,8.6,0,0,1
67,2013,58.8,284.0,27,0.01,5.140668848,22.2,41,63.0,5.49,63.0,1.0,7.7,7.6,0.406,8.5,0,0,2
67,2012,58.4,288.0,28,0.01,4.344930862,21.7,42,63.0,5.39,62.0,1.9,7.8,7.8,0.396,8.5,0,0,2
67,2011,58.1,29.0,28,0.22,42.2547904,21.2,43,63.0,4.73,63.0,2.0,8.0,8.0,0.385,8.4,0,0,2
67,2010,57.8,291.0,29,0.2,29.74734049,2.8,44,62.0,4.55,64.0,2.2,8.2,8.2,0.38,8.3,0,0,2
67,2009,57.3,297.0,29,0.18,24.84763562,2.3,46,6.0,3.85,57.0,2.3,8.4,8.4,0.376,8.1,0,0,0
67,2008,56.8,33.0,30,0.21,19.68510257,19.8,47,59.0,3.21,6.0,2.3,8.6,8.6,0.371,7.9,0,0,1
67,2007,56.4,36.0,31,0.19,1.399626733,19.4,48,46.0,3.8,63.0,2.4,8.9,8.8,0.364,7.6,0,0,1
67,2006,55.6,317.0,31,0.16,10.3839337,19.0,49,53.0,3.2,57.0,2.6,9.1,9.1,0.356,7.1,0,0,1
67,2005,54.7,327.0,32,0.21,1.099665984,18.5,51,59.0,2.82,59.0,2.7,9.3,9.3,0.346,6.6,0,0,1
67,2004,54.0,334.0,33,0.34,18.93011259,18.1,53,65.0,3.14,6.0,2.8,9.5,9.5,0.325,5.1,0,0,2
67,2003,53.3,338.0,34,0.18,2.39524067,17.7,55,61.0,3.45,57.0,2.9,9.7,9.7,0.338,5.9,0,0,2
67,2002,52.9,337.0,35,0.21,21.3378184,17.3,56,56.0,3.76,53.0,3.0,9.9,9.9,0.329,5.5,0,0,1
67,2001,52.5,336.0,36,0.17,19.89790929,16.9,58,52.0,3.65,5.0,3.0,1.1,1.1,0.322,5.1,0,0,1
67,2000,52.5,328.0,37,0.17,2.215986136,16.6,60,47.0,3.46,46.0,3.0,1.3,1.3,0.316,4.8,0,0,1
68,2015,58.9,275.0,4,3.755,0.0,26.3,6,87.0,5.755,87.0,3.2,7.1,7.0,0.421,9.2,0,0,4
68,2014,58.4,282.0,4,0.01,50.06053544,25.6,6,87.0,5.59,87.0,3.4,7.3,7.1,0.419,9.2,0,0,4
68,2013,58.1,279.0,4,0.01,8.20063742,25.0,6,87.0,6.14,87.0,4.5,7.5,7.3,0.415,9.1,0,0,4
68,2012,57.6,285.0,4,0.01,0.948526366,24.3,6,87.0,5.96,87.0,5.3,7.7,7.5,0.416,9.1,0,0,4
68,2011,57.1,289.0,4,3.57,40.45367358,23.7,7,85.0,5.46,86.0,5.7,7.8,7.7,0.41,9.0,0,0,4
68,2010,56.7,287.0,4,3.21,53.30782696,23.1,7,82.0,6.7,83.0,5.9,8.0,7.9,0.405,8.9,0,0,4
68,2009,56.3,288.0,4,2.55,47.12969266,22.5,7,78.0,6.81,8.0,6.0,8.3,8.1,0.401,8.9,0,0,2
68,2008,55.6,297.0,5,2.64,28.30191127,21.9,7,77.0,6.5,77.0,6.0,8.5,8.4,0.398,8.8,0,0,2
68,2007,55.0,32.0,5,2.98,31.06932595,21.3,7,76.0,6.1,74.0,5.7,8.7,8.6,0.394,8.8,0,0,2
68,2006,54.4,36.0,5,3.22,21.53374936,2.7,8,74.0,5.87,71.0,5.6,8.9,8.8,0.388,8.3,0,0,2
68,2005,53.9,37.0,5,3.1,22.09757984,2.1,8,73.0,5.72,68.0,5.4,9.2,9.0,0.0,8.0,0,0,2
68,2004,53.5,38.0,5,2.58,13.52999556,19.6,8,69.0,5.41,64.0,5.0,9.4,9.3,0.0,7.7,0,0,2
68,2003,53.0,38.0,5,2.16,2.527115422,19.0,8,65.0,5.62,6.0,4.6,9.6,9.5,0.0,7.4,0,0,2
68,2002,52.8,35.0,5,2.47,24.65761755,18.5,8,61.0,5.84,57.0,4.1,9.8,9.7,0.0,7.1,0,0,2
68,2001,52.5,32.0,5,2.55,0.868708478,17.9,9,56.0,5.4,53.0,3.6,1.0,1.0,0.0,6.7,0,0,1
68,2000,52.1,3.0,5,2.84,6.699418747,17.4,9,52.0,4.94,49.0,3.1,1.2,1.2,0.0,6.4,0,0,1
69,2015,66.2,215.0,0,3.755,0.0,46.7,1,92.0,5.755,95.0,0.3,5.5,5.3,0.638,10.3,0,1,4
69,2014,66.0,217.0,0,7.64,4.141293345,45.9,1,97.0,5.25,98.0,0.3,5.5,5.3,0.636,10.3,0,1,4
69,2013,65.9,218.0,0,7.56,345.9044258,45.0,1,98.0,5.1,98.0,0.3,5.5,5.3,0.633,10.3,0,1,4
69,2012,65.8,22.0,0,7.57,497.4719464,44.1,1,97.0,6.57,97.0,0.3,5.6,5.3,0.63,10.6,0,1,4
69,2011,65.6,229.0,0,7.56,536.2332523,43.2,1,93.0,6.8,93.0,0.4,5.6,5.3,0.624,10.3,0,1,4
69,2010,65.9,221.0,0,7.52,48.02859441,42.4,1,95.0,6.6,95.0,0.4,5.6,5.3,0.618,10.2,0,1,4
69,2009,66.1,218.0,0,7.49,466.6693698,41.6,1,97.0,7.32,98.0,0.3,5.6,5.4,0.618,10.5,0,1,4
69,2008,66.3,218.0,1,7.32,493.3279293,4.9,1,93.0,7.46,93.0,0.8,5.6,5.4,0.618,10.7,0,1,4
69,2007,65.7,232.0,1,7.2,362.8702271,4.3,1,94.0,6.45,94.0,1.9,5.7,5.5,0.62,11.2,0,1,4
69,2006,65.2,24.0,1,7.04,170.6325842,39.6,1,92.0,4.67,93.0,1.1,5.7,5.5,0.622,11.7,0,1,4
